,0,RMS_A_F,Variance_A_F,RangeA_F,Minimum_A_F,STD_A_F,RMS_A_V,Variance_A_V,RangeA_V,EN_A_F,EN_A_V,EN_A_L
12414,1,244.8736281,12792.68359,878,-242,113.10474609999999,1012.9852699999999,17495.55859,804,3837638,65672906,1252447
12415,1,457.85747649999996,160127.2188,3565,-353,400.1589918,1043.403722,62364.04077000001,2245,13416542,69676245,4031742
12416,1,621.1498662,327142.0938,4029,-1181,571.9633675,1108.760886,85487.03101,1686,24692938,78678445,6576970
12417,1,642.0143958,300198.1365,3555,-939,547.9034007,995.1040775,91705.86621000001,1519,26379679,63374856,2185619
12418,1,888.7596606000001,650379.8123,5373,-1757,806.4612900000001,1049.746725,174659.37399999998,2381,50553199,70525964,6789300
12419,1,1031.533105,902242.9138,5858,-1747,949.8646818,1127.7324800000001,312390.906,3156,68099875,81393955,6768533
12420,1,587.5918146,286207.5466,3313,-1111,534.9836882000001,1087.401849,71856.13184,1402,22096905,75676338,5710333
12421,2,706.5031293999999,350066.2224,4070,-2929,591.6639438,974.8693902999998,81775.45288,1089,31945387,60823701,12420002
12422,2,1329.869143,1706192.483,7242,-5010,1306.213031,1456.253707,1212376.513,6362,113187324,135723191,28247556
12423,2,1435.579141,1894576.4340000001,7544,-4979,1376.436135,1139.724974,627264.7126,5754,131896798,83134273,25942709
12424,2,904.4799265,719546.8037,6393,-4939,848.2610469,1071.037931,232588.6523,2549,52357372,73415824,29553296
12425,2,580.358631,297420.0935,4525,-3909,545.3623506,989.6697366000001,41030.1709,1657,21556233,62684556,9826704
12426,2,1143.260906,1086145.5,7463,-4989,1042.183045,1078.768511,239619.7773,3401,83650912,74479456,14340225
12427,2,361.8498912,90471.50684,1938,-1151,300.7848182,958.1534895,38302.04468,1314,8379862,58755719,14322462
12428,2,514.1542813,192564.1211,3564,-2292,438.82128610000007,1011.1176130000001,117155.2439,1774,16918696,65430965,13987252
12429,2,568.7286672,173283.9373,2575,-2141,416.27387289999996,1034.716401,265300.0537,3038,20700947,68520834,13095003
12430,2,377.68834289999995,88235.63257,1635,-737,297.04483260000006,978.8213814999999,58705.792720000005,1647,9129503,61317843,9993436
12431,2,724.9036251,436541.5232,5585,-4000,660.7128901000001,1006.774141,224467.3142,3185,33631057,64870027,18796719
12432,2,597.1376516,223508.0146,2787,-2373,472.7663426,1071.1331619999999,204970.6875,2175,22820696,73428880,13360411
12433,2,861.2942931,596750.1912,4181,-3707,772.4960784,997.6999095000001,140155.8494,2342,47476983,63705927,10869476
12434,2,856.2245069,628205.1475,6706,-4070,792.593936,989.1774597000001,107953.8904,2049,46919706,62622211,13199923
12435,2,1200.339301,1354983.749,6929,-5000,1164.0376919999999,1142.844136,467380.1836,3901,92212124,83589934,25905442
12436,2,307.3762708,18726.21069,666,-646,136.8437455,949.2217124,7553.835693000001,579,6046731,57665399,8204824
12437,2,1173.7076539999998,1182391.371,6696,-4353,1087.3782099999999,1111.50116,322842.7087,2852,88165738,79067829,18522445
12438,2,1010.766031,851955.4648,6756,-4989,923.0143362,1036.823439,117724.0537,1755,65385470,68800182,15095542
12439,2,512.1966480000001,153878.1006,2757,-2232,392.27299239999996,958.7055073999999,42903.24609,1000,16790106,58823440,12968734
12440,2,583.8568826000001,242263.4197,3141,-1838,492.20262060000005,1029.997042,121569.4961,2265,21816887,67897210,11243386
12441,2,387.90869580000003,98103.69434,1635,-1090,313.21509280000004,1013.9666460000001,31843.6521,853,9630282,65800215,4064755
12442,2,443.74190130000005,94106.48438,1373,-1242,306.76780210000004,1000.957581,45829.349369999996,1372,12602040,64122629,3605868
12443,2,583.6978296,282002.9521,4312,-3020,531.0395014999999,1021.722351,60100.546879999994,1284,21805002,66810660,5807819
12444,2,958.3990882999999,673441.9336,5080,-2464,820.6350794,1235.876024,215827.7732,2049,58785844,97752931,20483952
12445,2,1191.669975,1311228.885,7958,-3070,1145.089029,1301.091147,401525.5427,3616,90884949,108341643,50103243
12446,2,1202.579656,1334318.031,8565,-4343,1155.1268460000001,1254.34389,370380.9336,3637,92556661,100696230,63972277
12447,2,767.620583,524653.9021,3969,-2101,724.3299677,1157.691345,117704.4023,1618,37711447,85775952,21587895
12448,2,1103.193086,1165569.808,6261,-4383,1079.615584,1267.594209,602258.6951,5039,77890239,102834885,40793066
12449,2,1098.6203,1135677.563,8433,-4686,1065.681736,1325.292992,471614.6873,3067,77245860,112409697,40702066
12450,2,978.9219037999999,931576.2773,7252,-5000,965.1819918,1118.46831,169078.8396,2186,61330438,80062167,21118531
12451,2,1217.6812619999998,1409475.9340000001,6261,-4989,1187.213516,1065.11454,314736.8005,3176,94895850,72606015,37764143
12452,2,774.5001311000001,573934.4841,6019,-3464,757.5846382999999,1215.774425,280485.0115,2607,38390429,94598877,7547812
12453,2,1193.455396,1318141.2659999998,6605,-3414,1148.103334,1100.930061,142373.9375,2382,91157490,77571008,22623927
12454,2,1065.817453,1052337.4340000001,6636,-4505,1025.834993,1163.718353,180403.5898,2157,72701878,86671386,7277565
12455,2,718.6880517000001,483257.57399999996,5817,-4353,695.1672993,1033.7917539999999,64251.64819,1235,33056801,68398425,17602989
12456,2,1018.377808,944192.2244,4807,-3666,971.695541,1061.627539,149982.5615,2392,66373975,72131394,10788329
12457,2,307.3486162,82660.38647,2403,-1525,287.5071938,1035.2363480000001,32939.286869999996,1040,6045643,68589715,16165773
12458,2,613.0605216,334054.9001,3393,-2070,577.9748266,1074.6103,59069.02319,1373,24053965,73906387,24669620
12459,2,384.8412213,128279.0056,2626,-1000,358.16058639999994,1041.0203900000001,74357.87671,1549,9478577,69358301,20610431
12460,2,1030.614812,1015436.6109999999,5443,-3858,1007.688747,1202.007234,249523.3337,2705,67978681,92468569,14214867
12461,2,479.82977120000004,187600.8123,3151,-2303,433.1290942,1018.472178,73483.19507,1549,14735143,66386277,16051345
12462,2,251.2302542,20687.07788,1151,-606,143.83003119999998,979.9975606,2688.328125,235,4039465,61465294,5283064
12463,2,468.37750199999994,200970.6267,2766,-2080,448.2974757,1039.913841,55283.45288,1765,14040159,69210931,7736437
12464,2,220.5987945,29744.6853,848,-535,172.4664759,997.4566093000001,18713.93652,745,3114485,63674860,6971048
12465,2,602.7811066,322717.6211,4060,-3121,568.082407,1058.403648,111072.4648,1922,23254084,71693970,8936786
12466,2,260.137764,44577.155269999996,1251,-757,211.13302740000003,1056.3203529999998,26789.99609,1010,4330986,71412012,10404512
12467,2,189.9680483,15022.05835,615,-434,122.56450690000001,1014.7041830000001,9556.140381000001,530,2309623,65895973,6007296
12468,2,482.3344761,232323.1091,3201,-1898,481.9990759,1079.44006,126893.5303,1961,14889379,74572214,25321108
12469,2,1357.2518710000002,1808866.301,10090,-4939,1344.941003,1814.98292,2038852.835,8215,117896489,210826432,17644155
12470,2,283.924038,78904.84546,1605,-646,280.9000631,1020.2402369999999,28319.632569999998,1039,5159223,66616969,10392729
12471,2,1436.484418,2063276.781,10161,-5000,1436.411077,1692.3658,1862288.679,7999,132063199,183302528,18449886
12472,2,246.7354986,20865.90527,1171,-636,144.4503557,983.980405,12772.280270000001,804,3896218,61965916,6966090
12473,2,350.52144189999996,50201.33984,979,-161,224.05655499999997,1018.597435,52515.49976,1284,7863378,66402607,4063751
12474,2,1485.86685,2181073.156,8222,-3101,1476.845678,1399.887334,781272.5291,4812,141299219,125419811,43713519
12475,2,92.29622825,2565.506836,312,-80,50.65083253,998.2920727,1019.6396480000001,166,545190,63781572,5890188
12476,2,1240.084901,1494858.0,8070,-3161,1222.643857,1176.876786,398058.8115,2823,98419876,88642494,9750470
12477,2,650.4784297,367249.0469,4444,-1404,606.0107647000001,1130.379389,265470.0469,2126,27079820,81776484,6943612
12478,2,1542.895659,2213488.7709999997,6565,-1404,1487.779813,1712.487181,1756878.746,7931,152353729,187687190,31381817
12479,2,300.8366978,32992.68359,959,-131,181.6388824,1003.841909,28186.30249,902,5792174,64492709,3115989
12480,2,1072.245723,1065129.892,8019,-3121,1032.051303,1016.7364230000001,93246.97437000001,1824,73581497,66160189,7535772
12481,2,1433.0073869999999,1929749.131,6635,-1474,1389.154106,1328.873636,629982.1619,5117,131424651,113017929,8591740
12482,2,810.122917,621859.9001,6453,-1474,788.5809408,1138.485034,337309.4119,3038,42003145,82953483,7148963
12483,2,418.0793697,170656.2712,3221,-666,413.1056417,1046.73558,96217.7959,2127,11186583,70121944,5247433
12484,2,912.1388582999999,789180.6345,9191,-4060,888.3583931,1102.1747890000001,222679.8884,3539,53247827,77746513,4799240
12485,2,94.86248271,7919.1521,464,-343,88.98961793,1010.9405039999999,2689.613037,274,575929,65408045,5132516
12486,2,244.47612999999998,31286.741939999996,1322,-595,176.88058669999998,987.0306638000001,13339.46875,931,3825189,62350690,8199078
12487,2,134.51754069999998,10981.10059,544,-353,104.7907467,1007.1566650000001,5752.33374,460,1158078,64919331,5826751
12488,2,396.0180709,128184.75,2494,-282,358.0289793,1063.5349,89462.98804,1598,10037140,72390815,3915201
12489,2,823.5251116000001,666350.0486,8494,-3515,816.3026697,1114.2629359999999,187911.7185,2420,43404391,79461241,4511010
12490,2,635.1893418999999,383407.8594,4454,-717,619.1993697,1090.221351,164565.0898,1714,25821792,76069286,6846804
12491,2,1257.171217,1533009.9530000002,8636,-3535,1238.147791,1171.5956,348745.2344,3028,101150686,87848720,8432593
12492,2,1146.1672820000001,1277122.875,8313,-3212,1130.0986130000001,1173.5678369999998,229149.2188,2784,84076764,88144734,6433899
12493,2,839.6046875,664371.5537,7766,-2787,815.0899052999999,1099.9281230000001,150035.9678,2156,45115906,77429880,5729539
12494,2,1097.6785300000001,1114860.652,7030,-2717,1055.869619,1141.213211,169473.4531,2617,77113482,83351526,5131801
12495,2,968.7398306,904939.2595,8272,-3838,951.2829545,1167.38708,260620.6943,3225,60061239,87218726,9802409
12496,2,805.6265225,637071.2031,6838,-1737,798.1674029,1132.189686,191558.5798,1813,41538182,82038623,6509055
12497,2,1309.92637,1635428.496,8918,-3797,1278.8387300000002,1174.094678,276720.0693,2656,109818054,88223892,14753127
12498,2,1206.933608,1397647.3280000002,8635,-3565,1182.221353,1231.391559,483275.2693,3038,93228079,97044811,11838954
12499,2,707.4819234,462694.3435,4979,-1303,680.2163946000001,1119.988267,177189.2031,2794,32033963,80279918,5324805
12500,2,1093.6032619999999,1146767.3090000001,7686,-2626,1070.8722189999999,1166.2821,358275.499,3039,76541958,87053692,7299743
12501,2,70.41184648,164.42944340000003,71,30,12.82300446,1001.25845,110.7868652,49,317301,64161183,5528668
12502,2,444.7718868,185715.1553,3595,-1383,430.94681260000004,1077.788143,101177.8584,1911,12660610,74344146,4881330
12503,2,697.5728457,425861.0303,6676,-2111,652.5802865,1108.7709619999998,202412.488,2793,31142904,78679875,3083877
12504,2,1768.824036,2997603.953,10171,-5010,1731.35899,1846.748566,2484464.99,7646,200239262,218270737,29661202
12505,2,458.5306015,190816.21,3130,-1676,436.82514800000007,1099.4883539999998,176523.3884,2264,13456020,77367977,6134376
12506,2,232.6973625,251.53808590000003,60,202,15.85995227,1004.7472630000001,182.88183590000003,59,3465476,64609092,1093636
12507,2,128.5083898,448.84375,91,80,21.18593283,1006.904717,217.16186519999997,79,1056922,64886855,3617296
12508,2,398.5391096,141156.8884,2999,-848,375.70851519999997,1036.35923,46699.83765,1294,10165339,68738589,2982155
12509,2,299.73026939999994,70277.5896,1504,-595,265.0992071,1087.276967,107288.2419,1520,5749647,75658957,4520122
12510,2,824.0465797999999,553681.447,6584,-1494,744.0977402000001,1050.175276,184415.4177,3165,43459377,70583559,1520406
12511,2,652.2828901,425187.1475,4333,-1010,652.0637602999999,1062.5456980000001,217903.28100000002,2175,27230270,72256215,54166957
12512,2,700.1858012,490252.2461,6393,-2111,700.1801526,1099.244769,184637.7646,2097,31376650,77333700,33231802
12513,2,420.8298721,177087.8193,2918,-767,420.81803590000004,1016.939127,52951.12109,1098,11334258,66186572,23250194
12514,2,418.7823308,175316.3787,3040,-606,418.7079873,1004.200856,90864.90991,1588,11224233,64538839,24281346
12515,2,449.545517,200925.5896,3434,-626,448.2472416,1036.1050109999999,91928.03125,1520,12933835,68704870,22190560
12516,2,274.08150589999997,74877.01929,1453,-262,273.63665560000004,1035.940914,128176.9412,2077,4807723,68683109,11558234
12517,2,754.0606842999999,541418.5974,4514,-3141,735.8115230000001,1134.6072279999998,176812.7773,2362,36390881,82389348,8522041
12518,2,116.20893090000001,11835.0271,676,-434,108.7889107,1009.052967,2344.378662,382,864289,65164025,4676337
12519,2,761.2159578,572290.988,7100,-4989,756.4991659,1116.4235099999999,226648.6111,4206,37084783,79769693,7499612
12520,2,273.53139100000004,68511.58765,1484,-727,261.7471827,1073.833801,52324.62109,1461,4788443,73799618,4744890
12521,2,698.1687318,445957.3455,3635,-2878,667.8003785,1081.988195,149809.238,2803,31196133,74924701,9655949
12522,2,141.410915,8295.892334,474,-303,91.08178926,1021.31028,5859.746094,382,1279811,66756780,3779651
12523,2,294.885836,34802.51563,898,-898,186.5543235,1036.399281,78181.84277,1538,5565290,68743902,8355923
12524,2,134.43789230000002,2272.27124,212,-222,47.66834631,1021.457981,3804.991211,471,1156707,66776090,3581706
12525,2,979.7407820000001,956914.9336,5403,-3454,978.2202889,1160.998944,324248.8669,4274,61433088,86266787,16217268
12526,2,372.2632217,129620.1006,1807,-545,360.0279164,1007.522526,13819.98022,735,8869114,64966505,5732509
12527,2,952.6639458999999,888247.5938,8727,-5000,942.4688821000001,1170.766482,408823.5938,5039,58084390,87724426,24282540
12528,2,1038.206958,1076825.547,8575,-5010,1037.702051,1219.65118,446638.9375,5087,68983916,95203136,20032108
12529,2,940.5502627999998,852554.6287,8292,-4919,923.3388482,1143.375007,389482.5303,4931,56616627,83667610,15397639
12530,2,189.7737551,35358.23804,1039,-555,188.03786330000003,1063.092607,106749.1365,1677,2304901,72330617,7388982
12531,2,408.0534585,145681.5273,2979,-1727,381.6824955,1077.5514050000002,73202.84277,1872,10656488,74311490,7152203
12532,2,778.9703942000001,596875.96,6453,-4989,772.5774782999999,1155.200923,218329.9373,3764,38834872,85407307,8918205
12533,2,280.08115449999997,63815.79467999999,1817,-575,252.6178827,1040.866016,14246.0625,785,5020509,69337732,13721850
12534,2,278.30519439999995,70471.08984,1332,-878,265.46391439999996,1101.296523,107990.2656,1618,4957042,77622658,4563390
12535,2,152.0414725,1078.279053,122,-202,32.83715963,996.3097222000001,305.7880859,89,1479463,63528516,4927017
12536,2,741.5783737,536810.3376,7039,-4787,732.6734180999999,1128.131163,189942.1228,2470,35196063,81451515,7975208
12537,2,528.7914877000001,263799.5146,2433,-1757,513.6141690000001,1153.059815,176138.0615,1970,17895708,85091004,8500469
12538,2,559.4573822000001,287332.5273,1989,-1252,536.0340729,1131.18823,68967.9834,1216,20031524,81893556,3675266
12539,2,217.7419631,36751.0,938,-343,191.7055033,1025.831759,6345.195068,519,3034340,67349171,5032504
12540,2,276.39574780000004,76259.83179,2333,-606,276.1518274,1067.880224,18589.30835,823,4889255,72983563,6204789
12541,2,595.9388339,340266.7178,4191,-2707,583.3238533,1107.261289,94729.42188,1343,22729158,78465764,12366948
12542,2,708.7215712999999,494093.1873,5211,-3787,702.9176248,1106.1725470000001,278742.5759,3215,32146321,78311533,9978374
12543,2,378.1548542,135235.0781,3009,-1777,367.7432231,1085.670876,137197.2178,2617,9152070,75435600,9666495
12544,2,895.9346201999999,778751.2813,6251,-4969,882.4688557,1179.060941,255660.1521,3872,51372726,88971821,13580567
12545,2,775.0887046,590037.3086,7747,-5000,768.1388602000001,1143.057864,280032.3711,4891,38448800,83621202,7960021
12546,2,767.0600429,564756.4587,6555,-4636,751.5028002,1143.315143,214327.9568,3558,37656391,83658849,8442997
12547,2,156.2772976,20366.49609,737,-525,142.71123319999998,1004.876648,12493.98022,843,1563046,64625733,7477540
12548,2,1025.401636,1047691.209,9868,-5010,1023.567882,1292.356176,573942.7654,5881,67292705,106891807,19599518
12549,2,804.7703088,637435.3037,6413,-3727,798.3954557,1178.824991,346836.3611,3920,41449936,88936215,17881746
12550,2,647.5173018999999,415266.2256,5090,-2353,644.4115343,1188.7628550000002,351613.2773,4352,26833834,90442056,19511397
12551,2,891.5448233,784515.0017,7282,-4868,885.7285147,1148.286135,228005.0837,3548,50870539,84387907,8851893
12552,2,938.4055043999999,862928.3572,7413,-4979,928.9393722000001,1197.5670189999998,425993.8845,5303,56358713,91786673,27777894
12553,2,753.1695215,561490.7029,6292,-4030,749.3268332,1137.645327,270820.1365,4078,36304917,82831161,25107763
12554,2,855.5695837000001,731509.7969,4887,-1090,855.28346,1145.88222,269073.0,4920,46847956,84034948,6409609
12555,2,1012.7074630000001,1012329.835,7958,-4989,1006.1460310000001,1252.519804,376102.9724,3362,65636890,100403575,13147285
12556,2,894.8306666000001,788803.4236,6746,-4989,888.1460597999999,1184.182141,269127.0938,4352,51246203,89746390,8788991
12557,2,896.9251554,796042.3298,9323,-5000,892.2120431,1164.834128,305604.865,4333,51486383,86837667,8205958
12558,2,860.6654947000001,733121.6211,9060,-5000,856.2252162999998,1188.736448,335520.5898,5273,47407686,90438038,5103232
12559,2,501.9146933,248850.238,2888,-1505,498.848913,1172.107897,134824.4412,1549,16122775,87925563,7030763
12560,2,153.60150349999998,3229.23999,262,-292,56.82640223,1020.561541,11606.30835,569,1509979,66658935,2329218
12561,2,167.7561009,25773.15796,1070,-444,160.54020669999997,1023.2195820000001,1663.772461,304,1801095,67006612,1757940
