,0,Minimum_A_F,Maximum_A_F,RMS_A_F,Variance_A_F,STD_A_F,Kurtosis_A_F,Skewness_A_F,RangeA_F,Minimum_A_V,Maximum_A_V,RMS_A_V,Variance_A_V,STD_A_V,Kurtosis_A_V,RangeA_V,Minimum_A_L,RMS_A_L,Variance_A_L,RangeA_L,EN_A_F,EN_A_V,EN_A_L
12369,1,-1696,1434,439.29168839999994,129630.5898,360.0424834,13.52405441,-2.477201973,3130,-107,2372,1048.5185529999999,127380.0225,356.90337969999996,4.449334683,2479,-425,153.440695,21841.195069999998,880,12350540,70361034,1506819
12370,1,-1282,4060,598.2199767999999,288030.8201,536.6850287,37.20061211,5.162409884,5342,29,1813,1053.757458,81638.32715,285.7242152,2.051087309,1784,-811,211.80924500000003,34605.26465,1731,22903497,71065906,2871242
12371,1,-2666,3505,689.8530641,438030.5225,661.8387435,14.88330295,1.48534002,6171,-2833,4784,1282.153681,603263.0469,776.700101,16.33437239,7617,-2544,371.17269819999996,132809.9314,2959,30457424,105210756,8817227
12372,1,-4575,5121,908.6380433,816633.6836,903.6778649,23.15132979,0.490687899,9696,-4774,4588,1293.858758,826146.0486,908.9257662999999,25.27929958,9362,-1000,658.0615948,388813.7148,5683,52839878,107140511,27714884
12373,1,-3323,5131,1237.3903990000001,1417502.804,1190.589267,9.353543688,2.049529196,8454,-3392,4774,1551.436784,1309634.374,1144.3925789999998,7.551988005,8166,-1356,343.3780715,108505.5615,2019,97992640,154045190,7546144
12374,1,-1232,2676,530.7126547,218615.697,467.5635754,14.09263333,2.739402488,3908,411,1529,1035.358551,46969.27515,216.7239607,1.4032216830000002,1118,-247,189.9525023,24019.736080000002,1048,18025979,68605909,2309245
12375,1,-2575,3070,757.4568882,526257.8037,725.4362851,10.6685769,-0.06932079299999999,5645,313,2392,1055.3157410000001,100271.5898,316.65689610000004,4.568902796000001,2079,-1089,264.19754680000005,61456.663089999995,1702,36719420,71276244,4467222
12376,1,-2525,4979,1009.963056,941974.9844,970.5539574999999,11.25955912,2.595340145,7504,-666,3166,1172.626659,315311.7148,561.526237,6.420147813,3832,-1930,412.1320518,167577.24,2405,65281624,88003410,10870581
12377,1,-1353,5090,707.4274146,468518.74,684.4842876,38.88200729,5.537125543999999,6443,-1333,2882,1121.521567,239666.5615,489.55751610000004,9.309631083,4215,-1386,286.36850710000004,60255.28101,2346,32029027,80499880,5248443
12378,1,-5000,5151,1215.049555,1410705.381,1187.73119,11.83720387,0.8057736109999999,10151,-4911,4745,1501.247252,1270980.882,1127.377879,12.75791933,9656,-2871,593.9080842,332819.3662,4672,94486107,144239572,22574516
12379,1,-1232,5111,791.7401227000001,597616.7654,773.0567672000001,23.71776458,3.852452493,6343,-2441,4637,1319.242201,811555.8044,900.8639212000002,7.961673595,7078,-1099,359.6302789,99068.81152,1980,40118555,111385599,8277372
12380,1,-3404,5131,1116.028603,1169963.578,1081.6485460000001,10.24542175,1.6528369090000001,8535,-4911,4784,1564.121174,1468075.871,1211.641808,10.40835915,9695,-2237,471.83680310000005,203594.5928,3306,79713270,156574403,14248318
12381,1,-1494,5101,788.1556299,601959.4079999999,775.8604307,23.97846228,3.7893939530000003,6595,-3666,4715,1324.232779,816780.1912,903.7589231000001,12.753501,8381,-1514,385.9822089,115223.9451,2108,39756115,112229917,9534865
12382,1,-1363,4979,1042.926606,926041.6523,962.3105800000001,11.10435184,2.82165102,6342,-176,3372,1224.191557,345168.9688,587.5108244,5.5048900839999995,3548,-2633,650.9679572000001,419207.249,3840,69612538,95913278,27120594
12383,1,-1212,2303,463.34132939999995,172711.4219,415.5856372,10.03359561,1.271787962,3515,372,2225,1040.84286,81947.11499,286.2640651,7.226026407000001,1853,-1920,509.6797095,241311.3906,3217,13739852,69334647,16625498
12384,1,-4010,5070,1068.51708,1103691.562,1050.567257,12.74951941,1.164706775,9080,-2764,4029,1212.774138,509655.3318,713.9014861,15.28035993,6793,-2297,437.37030219999997,166761.3906,3544,73070640,94132551,12242738
12385,1,-898,4909,688.4017609,433903.2341,658.7133171,38.09851116,5.511858131,5807,-401,4186,1141.01998,252198.2773,502.1934661,22.923062100000003,4587,-2891,490.13367120000004,227982.7517,3504,30329407,83323302,15374785
12386,1,-4949,5151,982.407335,937417.5291,968.2032478,20.35584268,-0.23776034,10100,-4892,4774,1404.418607,1070188.476,1034.499142,18.43040829,9666,-4920,1028.534189,1045187.627,9593,61767947,126233064,67704485
12387,1,-717,2232,538.9037194,192350.3818,438.5776805,4.857268845,1.313295383,2949,-78,2323,1099.7866199999999,147052.8357,383.4746872,2.375708143,2401,-1069,270.6189953,72958.76929,1474,18586702,77409959,4687017
12388,1,-2060,1676,437.27478130000003,138560.4978,372.2371526,23.89019966,-2.35948321,3736,176,2205,1033.357868,40361.16772,200.90089030000001,22.17853731,2029,-217,164.1209063,5733.581787,672,12237391,68341023,1723883
12389,1,-767,878,369.8764785,70799.75952,266.082242,2.071377863,-0.5551767879999999,1645,480,1431,1032.526203,38072.79077,195.122502,0.994222423,951,-712,151.8596186,23048.65234,969,8755751,68231063,1475926
12390,1,-90,676,176.9162054,9616.78125,98.06518878,11.51598053,1.965591312,766,960,1245,1025.6347119999998,1429.6835939999999,37.811157,16.87911166,285,0,182.9295886,2228.195068,277,2003158,67323300,2141647
12391,1,-757,3353,671.26385,312490.0156,559.008064,14.9960571,3.485482378,4110,166,1901,1023.4953210000001,116227.2009,340.92110660000003,0.374990459,1735,-475,181.82550869999997,31421.531010000002,1148,28838090,67042731,2115873
12392,1,-1686,727,414.37134239999995,89343.57788,298.903961,27.04323559,-4.309435239,2413,264,2009,1045.616505,77753.8125,278.8437062,1.9951320819999998,1745,-514,162.5525396,26328.570069999998,959,10989031,69972088,1691093
12393,1,-212,2191,457.7867442,78264.38647,279.7577282,26.04422338,4.200548014,2403,-137,1823,1050.525018,156752.1836,395.91941549999996,0.10490980800000001,1960,-514,176.16070430000002,26049.11621,870,13412397,70630580,1986086
12394,1,-2060,3303,671.5602402000001,377246.9648,614.2043348,11.61697814,1.4388299690000002,5363,-333,2068,1042.724459,245554.0603,495.53411619999997,0.13530698900000002,2401,-792,187.3686623,35098.109130000004,1168,28863562,69585555,2246849
12395,1,-2797,5030,1113.672683,1178312.522,1085.501047,7.418358201,1.397141491,7827,-1029,4117,1213.026297,458421.9998,677.0686817000001,6.947851909,5146,-1257,363.44093399999997,120700.4209,2068,79377078,94171699,8453716
12396,1,-2737,5060,796.7900151,561272.3337,749.1811088,27.22972877,3.0265587939999996,7797,-156,2843,1097.384789,223534.5273,472.7943817,3.1685932880000003,2999,-732,333.8443687,101620.1006,2840,40631957,77072216,7132932
12397,1,-808,2626,543.4736222999999,197912.2986,444.8733512,13.70769673,2.791339606,3434,-58,2598,1072.4291640000001,202341.2178,449.82354069999997,1.520007137,2656,-465,201.756157,40526.23804,1286,18903269,73606676,2605155
12398,1,-1343,3606,645.6522381,305394.2969,552.6249152,18.82991672,3.085573295,4949,88,2176,1044.134121,208201.6006,456.2911358,-0.060594842999999995,2088,-554,184.4894983,33896.83984,979,26679476,69773828,2178328
12399,1,-1434,2616,613.5956654,231540.9763,481.1870492,10.06447222,1.408661399,4050,-147,2137,1083.04528,269210.0642,518.8545694000001,-0.48252430700000004,2284,-495,189.426107,35163.33984,970,24095977,75071173,2296464
12400,1,151,929,423.4142291,22772.83179,150.9066989,2.381508006,1.408361719,778,-156,1803,1051.3941929999999,174687.1875,417.9559636,0.09983051400000001,1959,-425,157.22018799999998,23143.08984,623,11473895,70747504,1581964
12401,1,-1505,4121,783.6520772000001,495225.6931,703.7227387999999,13.22602205,2.672299606,5626,-107,2009,1076.4170960000001,177614.4685,421.4433159,0.699181677,2116,-1168,310.8469026,95056.89429,2029,39303077,74155121,6184051
12402,1,80,1343,434.56670230000003,46742.780269999996,216.2007869,8.478604286,2.527774518,1263,-49,1598,1026.254134,117957.44699999999,343.4493369,1.034606723,1647,-415,176.63225390000002,31084.39624,900,12086286,67404643,1996733
12403,1,-2727,5121,931.5529960000001,743897.9841,862.4952082000001,15.44864241,2.301250709,7848,-2568,4588,1214.970775,611457.4099,781.9574221,11.37629563,7156,-366,216.67004,41311.52734,1573,55538623,94473855,3004538
12404,1,-1585,1444,491.2910447,184178.6521,429.16040369999996,5.9058067229999995,-0.35544242600000003,3029,343,1588,1108.8006890000001,73007.57813,270.1991453,0.8370764890000001,1245,-920,373.5615327,93215.65625,2048,15447481,78684094,8931086
12405,1,101,505,289.63204029999997,5311.621094,72.88086919,1.006824006,0.751836733,404,656,1235,1018.5320630000001,16802.5,129.6244576,0.08279895,579,-247,98.25524795,9525.413086,534,5368750,66394084,617862
12406,1,181,515,329.7687874,4791.587646,69.22129475,0.11511023199999999,0.52451718,334,656,1264,1003.591714,19129.26538,138.3085875,-0.628735167,608,-346,114.4389166,9962.015381000001,524,6959837,64460565,838161
12407,1,-1959,2919,676.1386345,358380.9275,598.6492525,11.01573977,1.567490635,4878,39,1990,1081.068532,182256.7244,426.9153597,-0.30300933399999996,1951,-841,206.9631987,40934.71265,1108,29258461,74797387,2741361
12408,1,-1616,3242,677.0887474,381815.3611,617.9120982000001,8.410572828,1.780454116,4858,-1078,2931,1108.658853,367505.3982,606.222235,5.023136619,4009,-653,284.2759993,72952.91309,1940,29340747,78663965,5172022
12409,1,-1323,2929,480.34120360000003,197700.2888,444.6350063,22.23548065,3.1708040439999996,4252,254,3127,1075.853745,109461.2021,330.84921360000004,23.29277595,2873,-1752,307.42483839999994,80659.68359,2445,14766571,74077522,6048642
12410,1,-2151,4000,730.0784204,473356.4375,688.0090388,15.25179486,2.440351943,6151,-88,2735,1081.322057,122376.7048,349.82381969999994,8.833364274,2823,-1564,337.3888937,101817.0505,2395,34112928,74832473,7285201
12411,1,-303,1949,358.1408373,81737.02124,285.89687169999996,19.08509673,3.279754397,2252,490,1450,1032.349633,27289.232180000003,165.1945283,1.685464452,960,-19,121.0080705,3009.30835,217,8208951,68207729,937149
12412,1,-393,2959,496.135267,211942.5447,460.3721806,20.92008033,4.145029139,3352,0,1862,1054.410558,87637.625,296.03652650000004,3.656030513,1862,-297,242.6370747,45690.83984,1227,15753613,71154024,3767856
12413,1,-10,505,242.6521108,6717.769287,81.96199904,2.3208420380000003,0.843718367,515,549,1245,1016.6956970000001,13601.70288,116.6263387,3.6768574939999996,696,-257,141.0260947,10452.05835,544,3768323,66154889,1272855
12414,1,-242,636,244.8736281,12792.68359,113.10474609999999,8.758949436,-1.107344878,878,470,1274,1012.9852699999999,17495.55859,132.27077759999997,4.375411958,804,-227,139.8909732,11959.64819,702,3837638,65672906,1252447
12415,1,-353,3212,457.85747649999996,160127.2188,400.1589918,45.84482271,6.390829535,3565,411,2656,1043.403722,62364.04077000001,249.7279335,27.25346922,2245,-1118,250.98997740000001,44414.87109,1751,13416542,69676245,4031742
12416,1,-1181,2848,621.1498662,327142.0938,571.9633675,8.584865546,2.09917715,4029,343,2029,1108.760886,85487.03101,292.381653,1.649176864,1686,-950,320.57004889999996,80171.30859,1643,24692938,78678445,6576970
12417,1,-939,2616,642.0143958,300198.1365,547.9034007,8.296347761,2.05208986,3555,147,1666,995.1040775,91705.86621000001,302.8297644,0.379774854,1519,-405,184.7979894,33698.07007,989,26379679,63374856,2185619
12418,1,-1757,3616,888.7596606000001,650379.8123,806.4612900000001,7.000769915,1.817856324,5373,-215,2166,1049.746725,174659.37399999998,417.9226891,1.4811416769999999,2381,-920,325.70356539999995,96107.79688,1959,50553199,70525964,6789300
12419,1,-1747,4111,1031.533105,902242.9138,949.8646818,6.474096358,1.9213192669999999,5858,-568,2588,1127.7324800000001,312390.906,558.9194092,1.433552519,3156,-910,325.2050555,105561.8904,2335,68099875,81393955,6768533
12420,1,-1111,2202,587.5918146,286207.5466,534.9836882000001,5.4103158360000005,1.251117279,3313,264,1666,1087.401849,71856.13184,268.05994080000005,1.41773415,1402,-881,298.7037883,66257.4978,1722,22096905,75676338,5710333
12421,2,-2929,1141,706.5031293999999,350066.2224,591.6639438,7.98281645,-2.350169139,4070,352,1441,974.8693902999998,81775.45288,285.9640762,-0.593600596,1089,-574,440.52529010000006,78100.99902,2385,31945387,60823701,12420002
12422,2,-5010,2232,1329.869143,1706192.483,1306.213031,5.8536747170000005,-1.93323313,7242,-1764,4598,1456.253707,1212376.513,1101.0797029999999,1.399487973,6362,-2821,664.3553737000001,388998.6006,4296,113187324,135723191,28247556
12423,2,-4979,2565,1435.579141,1894576.4340000001,1376.436135,3.506194905,-1.381598725,7544,-1058,4696,1139.724974,627264.7126,792.0004499,7.599544542,5754,-1019,636.6748213,213524.5154,3246,131896798,83134273,25942709
12424,2,-4939,1454,904.4799265,719546.8037,848.2610469,12.60540309,-2.640200917,6393,49,2598,1071.037931,232588.6523,482.27445750000004,1.888564809,2549,-2079,679.5367908,349377.6875,5663,52357372,73415824,29553296
12425,2,-3909,616,580.358631,297420.0935,545.3623506,31.25593425,-5.0161737969999995,4525,490,2147,989.6697366000001,41030.1709,202.5590553,16.47485008,1657,-742,391.84467589999997,35507.05859,1583,21556233,62684556,9826704
12426,2,-4989,2474,1143.260906,1086145.5,1042.183045,9.576885848,-2.358769569,7463,-843,2558,1078.768511,239619.7773,489.50973160000007,4.79281506,3401,-1653,473.35611919999997,139721.1501,3088,83650912,74479456,14340225
12427,2,-1151,787,361.8498912,90471.50684,300.7848182,2.7769184769999997,0.30216496,1938,578,1892,958.1534895,38302.04468,195.70908169999998,9.057441082999999,1314,-584,473.0628592,78913.07813,1920,8379862,58755719,14322462
12428,2,-2292,1272,514.1542813,192564.1211,438.82128610000007,8.453572118,-1.14940787,3564,392,2166,1011.1176130000001,117155.2439,342.27948210000005,3.301065757,1774,-861,467.49418449999996,103693.3662,2158,16918696,65430965,13987252
12429,2,-2141,434,568.7286672,173283.9373,416.27387289999996,3.507609495,-1.316285778,2575,-303,2735,1034.716401,265300.0537,515.0728625,1.498313326,3038,-930,452.33772989999994,116502.4861,1870,20700947,68520834,13095003
12430,2,-737,898,377.68834289999995,88235.63257,297.04483260000006,2.345735033,1.259226241,1635,549,2196,978.8213814999999,58705.792720000005,242.29278309999998,9.019845517,1647,-603,395.15495380000004,43880.55859,1315,9129503,61317843,9993436
12431,2,-4000,1585,724.9036251,436541.5232,660.7128901000001,15.24783165,-2.830397509,5585,-19,3166,1006.774141,224467.3142,473.77981619999997,8.094315631,3185,-2207,541.9397885,182903.3708,3791,33631057,64870027,18796719
12432,2,-2373,414,597.1376516,223508.0146,472.7663426,6.889152393,-2.4818257459999997,2787,-68,2107,1071.1331619999999,204970.6875,452.7368855,0.47562617799999996,2175,-1227,456.8986998,106166.3337,2444,22820696,73428880,13360411
12433,2,-3707,474,861.2942931,596750.1912,772.4960784,8.730369203,-2.967848211,4181,-9,2333,997.6999095000001,140155.8494,374.3739432,2.4416173569999997,2342,-1366,412.11110460000003,74354.5625,2148,47476983,63705927,10869476
12434,2,-4070,2636,856.2245069,628205.1475,792.593936,9.909792656,-1.3212066040000001,6706,284,2333,989.1774597000001,107953.8904,328.5633735,5.243846919,2049,-762,454.1462285,78721.69116,1831,46919706,62622211,13199923
12435,2,-5000,1929,1200.339301,1354983.749,1164.0376919999999,6.653580394,-2.329237526,6929,-1019,2882,1142.844136,467380.1836,683.6520925,1.938069253,3901,-564,636.2173616,266899.5586,3920,92212124,83589934,25905442
12436,2,-646,20,307.3762708,18726.21069,136.8437455,0.573970556,-0.504338529,666,656,1235,949.2217124,7553.835693000001,86.91280512,2.370557008,579,39,358.05079950000004,10615.67871,495,6046731,57665399,8204824
12437,2,-4353,2343,1173.7076539999998,1182391.371,1087.3782099999999,4.438919455,-1.5860363030000002,6696,-372,2480,1111.50116,322842.7087,568.1924927,0.6477781,2852,-1445,537.9713776000001,192876.7712,2900,88165738,79067829,18522445
12438,2,-4989,1767,1010.766031,851955.4648,923.0143362,9.423452491,-2.627442406,6756,117,1872,1036.823439,117724.0537,343.1093903,0.7357706340000001,1755,-1435,485.6622733,145530.0273,2514,65385470,68800182,15095542
12439,2,-2232,525,512.1966480000001,153878.1006,392.27299239999996,7.888415404,-1.585123175,2757,352,1352,958.7055073999999,42903.24609,207.1309878,0.372398137,1000,-1257,450.15160639999993,147087.8711,2177,16790106,58823440,12968734
12440,2,-1838,1303,583.8568826000001,242263.4197,492.20262060000005,2.550668016,0.057192524,3141,323,2588,1029.997042,121569.4961,348.66817480000003,5.818696309,2265,-1287,419.139483,147997.2656,2187,21816887,67897210,11243386
12441,2,-1090,545,387.90869580000003,98103.69434,313.21509280000004,0.632307276,-0.226764087,1635,539,1392,1013.9666460000001,31843.6521,178.44789740000002,-0.185465611,853,-564,252.0154695,39684.98022,1167,9630282,65800215,4064755
12442,2,-1242,131,443.74190130000005,94106.48438,306.76780210000004,1.105734981,-1.19434512,1373,294,1666,1000.957581,45829.349369999996,214.07790490000002,2.6016434790000003,1372,-346,237.36404,30340.125,860,12602040,64122629,3605868
12443,2,-3020,1292,583.6978296,282002.9521,531.0395014999999,11.30707236,-1.3848677580000002,4312,372,1656,1021.722351,60100.546879999994,245.15412880000002,1.72114606,1284,-1019,301.2427126,63113.30444,1613,21805002,66810660,5807819
12444,2,-2464,2616,958.3990882999999,673441.9336,820.6350794,2.648198269,0.560605283,5080,156,2205,1235.876024,215827.7732,464.5726781,-0.126907292,2049,-1059,565.7400021000001,306041.71,3128,58785844,97752931,20483952
12445,2,-3070,4888,1191.669975,1311228.885,1145.089029,5.887610528,1.08343943,7958,-1107,2509,1301.091147,401525.5427,633.6604317000001,2.525529969,3616,-3930,884.7955537,760424.0681,5632,90884949,108341643,50103243
12446,2,-4343,4222,1202.579656,1334318.031,1155.1268460000001,6.434035936,-0.520370359,8565,-294,3343,1254.34389,370380.9336,608.5892980000001,2.378265285,3637,-4950,999.7833906,965555.4001,7019,92556661,100696230,63972277
12447,2,-2101,1868,767.620583,524653.9021,724.3299677,2.108669161,0.298469,3969,568,2186,1157.691345,117704.4023,343.0807519,1.4939450459999999,1618,-1594,580.7846927999999,298753.8552,3613,37711447,85775952,21587895
12448,2,-4383,1878,1103.193086,1165569.808,1079.615584,4.7938100530000005,-2.018823893,6261,-696,4343,1267.594209,602258.6951,776.0532811,4.637333839,5039,-1782,798.3681207999999,569074.7656,4395,77890239,102834885,40793066
