,0,Minimum_A_F,Maximum_A_F,RMS_A_F,Variance_A_F,STD_A_F,Kurtosis_A_F,Skewness_A_F,RangeA_F,Minimum_A_V,Maximum_A_V,RMS_A_V,Variance_A_V,STD_A_V,Kurtosis_A_V,Skewness_A_V,RangeA_V,Minimum_A_L,RMS_A_L,Variance_A_L,RangeA_L,P_A_F,P_A_V,EN_A_F,EN_A_V,EN_A_L,ENt_A_F,ENt_A_V
12423,2,-4979,2565,1435.579141,1894576.4340000001,1376.436135,3.506194905,-1.381598725,7544,-1058,4696,1139.724974,627264.7126,792.0004499,7.599544542,1.6535208069999998,5754,-1019,636.6748213,213524.5154,3246,44076893.43,12125273.39,131896798,83134273,25942709,2.804167177,3.0407277560000003
12424,2,-4939,1454,904.4799265,719546.8037,848.2610469,12.60540309,-2.640200917,6393,49,2598,1071.037931,232588.6523,482.27445750000004,1.888564809,0.7037931540000001,2549,-2079,679.5367908,349377.6875,5663,11759060.56,10100495.62,52357372,73415824,29553296,3.185247566,3.0506363660000004
12425,2,-3909,616,580.358631,297420.0935,545.3623506,31.25593425,-5.0161737969999995,4525,490,2147,989.6697366000001,41030.1709,202.5590553,16.47485008,2.527202748,1657,-742,391.84467589999997,35507.05859,1583,4548343.256,4797275.973,21556233,62684556,9826704,3.15008328,3.132832262
12426,2,-4989,2474,1143.260906,1086145.5,1042.183045,9.576885848,-2.358769569,7463,-843,2558,1078.768511,239619.7773,489.50973160000007,4.79281506,-0.840631263,3401,-1653,473.35611919999997,139721.1501,3088,20270651.89,8866520.705,83650912,74479456,14340225,3.096797944,2.924111917
12427,2,-1151,787,361.8498912,90471.50684,300.7848182,2.7769184769999997,0.30216496,1938,578,1892,958.1534895,38302.04468,195.70908169999998,9.057441082999999,2.167031138,1314,-584,473.0628592,78913.07813,1920,1386577.346,4637465.8610000005,8379862,58755719,14322462,3.050504815,2.873856426
12428,2,-2292,1272,514.1542813,192564.1211,438.82128610000007,8.453572118,-1.14940787,3564,392,2166,1011.1176130000001,117155.2439,342.27948210000005,3.301065757,1.266583265,1774,-861,467.49418449999996,103693.3662,2158,4874147.852,8917814.083999999,16918696,65430965,13987252,2.860548323,2.463374811
12429,2,-2141,434,568.7286672,173283.9373,416.27387289999996,3.507609495,-1.316285778,2575,-303,2735,1034.716401,265300.0537,515.0728625,1.498313326,0.382023185,3038,-930,452.33772989999994,116502.4861,1870,6374791.955,13891963.67,20700947,68520834,13095003,2.929188382,2.73139077
12430,2,-737,898,377.68834289999995,88235.63257,297.04483260000006,2.345735033,1.259226241,1635,549,2196,978.8213814999999,58705.792720000005,242.29278309999998,9.019845517,2.181218232,1647,-603,395.15495380000004,43880.55859,1315,2456238.911,3529489.9069999997,9129503,61317843,9993436,2.832667869,2.8557405539999996
12431,2,-4000,1585,724.9036251,436541.5232,660.7128901000001,15.24783165,-2.830397509,5585,-19,3166,1006.774141,224467.3142,473.77981619999997,8.094315631,1.777476803,3185,-2207,541.9397885,182903.3708,3791,1584894.6030000001,6119111.857999999,33631057,64870027,18796719,3.119139987,3.036949575
12432,2,-2373,414,597.1376516,223508.0146,472.7663426,6.889152393,-2.4818257459999997,2787,-68,2107,1071.1331619999999,204970.6875,452.7368855,0.47562617799999996,-2.78e-05,2175,-1227,456.8986998,106166.3337,2444,8269302.115,14150117.39,22820696,73428880,13360411,2.7138417919999998,2.425214409
12433,2,-3707,474,861.2942931,596750.1912,772.4960784,8.730369203,-2.967848211,4181,-9,2333,997.6999095000001,140155.8494,374.3739432,2.4416173569999997,0.09949506699999999,2342,-1366,412.11110460000003,74354.5625,2148,22324437.6,12655853.61,47476983,63705927,10869476,2.742238926,2.236533148
12434,2,-4070,2636,856.2245069,628205.1475,792.593936,9.909792656,-1.3212066040000001,6706,284,2333,989.1774597000001,107953.8904,328.5633735,5.243846919,1.439459539,2049,-762,454.1462285,78721.69116,1831,12909473.5,6801085.715,46919706,62622211,13199923,3.23137959,2.824077735
12435,2,-5000,1929,1200.339301,1354983.749,1164.0376919999999,6.653580394,-2.329237526,6929,-1019,2882,1142.844136,467380.1836,683.6520925,1.938069253,-0.47722195100000003,3901,-564,636.2173616,266899.5586,3920,13898127.69,10865821.57,92212124,83589934,25905442,3.007832161,3.0593664289999998
12436,2,-646,20,307.3762708,18726.21069,136.8437455,0.573970556,-0.504338529,666,656,1235,949.2217124,7553.835693000001,86.91280512,2.370557008,-0.3466105,579,39,358.05079950000004,10615.67871,495,830069.9105,3854357.358,6046731,57665399,8204824,2.395424521,2.7827104960000004
12437,2,-4353,2343,1173.7076539999998,1182391.371,1087.3782099999999,4.438919455,-1.5860363030000002,6696,-372,2480,1111.50116,322842.7087,568.1924927,0.6477781,0.097097476,2852,-1445,537.9713776000001,192876.7712,2900,29080885.0,9666703.747000001,88165738,79067829,18522445,2.778429717,2.878092852
12438,2,-4989,1767,1010.766031,851955.4648,923.0143362,9.423452491,-2.627442406,6756,117,1872,1036.823439,117724.0537,343.1093903,0.7357706340000001,-0.352202643,1755,-1435,485.6622733,145530.0273,2514,11102319.43,6620194.7979999995,65385470,68800182,15095542,3.139533315,2.821915843
12439,2,-2232,525,512.1966480000001,153878.1006,392.27299239999996,7.888415404,-1.585123175,2757,352,1352,958.7055073999999,42903.24609,207.1309878,0.372398137,-0.312122201,1000,-1257,450.15160639999993,147087.8711,2177,5040934.379,4576067.943,16790106,58823440,12968734,2.759067538,2.523511645
12440,2,-1838,1303,583.8568826000001,242263.4197,492.20262060000005,2.550668016,0.057192524,3141,323,2588,1029.997042,121569.4961,348.66817480000003,5.818696309,1.5144214740000002,2265,-1287,419.139483,147997.2656,2187,901696.8216,6492314.355,21816887,67897210,11243386,3.084703783,2.757626814
12441,2,-1090,545,387.90869580000003,98103.69434,313.21509280000004,0.632307276,-0.226764087,1635,539,1392,1013.9666460000001,31843.6521,178.44789740000002,-0.185465611,-0.289621998,853,-564,252.0154695,39684.98022,1167,1040379.203,4839528.897,9630282,65800215,4064755,3.094569458,2.876715043
12442,2,-1242,131,443.74190130000005,94106.48438,306.76780210000004,1.105734981,-1.19434512,1373,294,1666,1000.957581,45829.349369999996,214.07790490000002,2.6016434790000003,-0.711078268,1372,-346,237.36404,30340.125,860,2445447.474,5200416.01,12602040,64122629,3605868,2.741135868,2.559571145
12443,2,-3020,1292,583.6978296,282002.9521,531.0395014999999,11.30707236,-1.3848677580000002,4312,372,1656,1021.722351,60100.546879999994,245.15412880000002,1.72114606,-0.26702137800000003,1284,-1019,301.2427126,63113.30444,1613,2643519.027,5558950.418,21805002,66810660,5807819,3.281417422,2.848142742
12444,2,-2464,2616,958.3990882999999,673441.9336,820.6350794,2.648198269,0.560605283,5080,156,2205,1235.876024,215827.7732,464.5726781,-0.126907292,0.40380065,2049,-1059,565.7400021000001,306041.71,3128,21832638.8,19666615.69,58785844,97752931,20483952,2.844489223,2.367004192
12445,2,-3070,4888,1191.669975,1311228.885,1145.089029,5.887610528,1.08343943,7958,-1107,2509,1301.091147,401525.5427,633.6604317000001,2.525529969,-0.652598826,3616,-3930,884.7955537,760424.0681,5632,26369311.19,25889064.51,90884949,108341643,50103243,3.129313781,2.228993574
12446,2,-4343,4222,1202.579656,1334318.031,1155.1268460000001,6.434035936,-0.520370359,8565,-294,3343,1254.34389,370380.9336,608.5892980000001,2.378265285,0.968360784,3637,-4950,999.7833906,965555.4001,7019,23558830.53,16925632.48,92556661,100696230,63972277,3.113425733,2.541441515
12447,2,-2101,1868,767.620583,524653.9021,724.3299677,2.108669161,0.298469,3969,568,2186,1157.691345,117704.4023,343.0807519,1.4939450459999999,1.021312585,1618,-1594,580.7846927999999,298753.8552,3613,13904859.23,13366714.86,37711447,85775952,21587895,2.7211546710000003,2.451535243
12448,2,-4383,1878,1103.193086,1165569.808,1079.615584,4.7938100530000005,-2.018823893,6261,-696,4343,1267.594209,602258.6951,776.0532811,4.637333839,1.087375435,5039,-1782,798.3681207999999,569074.7656,4395,16863648.52,15247373.5,77890239,102834885,40793066,2.951395536,3.115388186
12449,2,-4686,3747,1098.6203,1135677.563,1065.681736,8.966147993,-1.290103712,8433,-450,2617,1325.292992,471614.6873,686.742082,0.009028968,0.328974458,3067,-3742,797.4771352999999,571691.6865,6672,20152077.53,30179883.08,77245860,112409697,40702066,3.173141775,1.4775396719999998
12450,2,-5000,2252,978.9219037999999,931576.2773,965.1819918,9.624647538,-2.0706007680000003,7252,39,2225,1118.46831,169078.8396,411.19197410000004,0.808801131,0.148762938,2186,-960,574.4362862,159859.4666,2524,24703216.09,9976265.423,61330438,80062167,21118531,2.95381259,2.406694612
12451,2,-4989,1272,1217.6812619999998,1409475.9340000001,1187.213516,3.875204708,-1.908017734,6261,-696,2480,1065.11454,314736.8005,561.0140823,0.412262686,-0.17895902100000002,3176,-1425,768.1567121,501176.9021,4276,35931634.18,7015284.5479999995,94895850,72606015,37764143,3.02647499,2.652803258
12452,2,-3464,2555,774.5001311000001,573934.4841,757.5846382999999,8.79975943,-1.676011485,6019,-313,2294,1215.774425,280485.0115,529.6083567,0.319720852,-0.212576455,2607,-613,343.4160196,55043.32715,1414,15883256.92,20991756.81,38390429,94598877,7547812,3.136972907,1.7684899019999998
12453,2,-3414,3191,1193.455396,1318141.2659999998,1148.103334,2.123635407,-0.90287375,6605,284,2666,1100.930061,142373.9375,377.324711,4.166732059,1.0678190459999999,2382,-1584,594.5577006,203669.3845,3118,45071967.66,6952699.321,91157490,77571008,22623927,2.718807123,2.878523336
12454,2,-4505,2131,1065.817453,1052337.4340000001,1025.834993,4.394517219,-1.405218625,6636,117,2274,1163.718353,180403.5898,424.73943760000003,0.29447596800000003,0.08640356699999999,2157,-445,337.21202989999995,53847.626710000004,1316,17059694.37,10305399.14,72701878,86671386,7277565,2.929626955,2.575811295
12455,2,-4353,1464,718.6880517000001,483257.57399999996,695.1672993,18.96429432,-3.450970407,5817,274,1509,1033.7917539999999,64251.64819,253.4790883,1.334952816,-0.7054533959999999,1235,-1346,524.4489518999999,207373.5583,2969,4570760.063999999,5462265.536,33056801,68398425,17602989,3.22619214,2.849824248
12456,2,-3666,1141,1018.377808,944192.2244,971.695541,4.197249213,-2.0733849859999998,4807,176,2568,1061.627539,149982.5615,387.275821,5.074261402,1.3237885059999999,2392,-594,410.5698974,85902.40601,1821,37386144.06,4803434.716,66373975,72131394,10788329,2.503205851,3.051380338
12457,2,-1525,878,307.3486162,82660.38647,287.5071938,9.915318333,-1.579580634,2403,460,1500,1035.2363480000001,32939.286869999996,181.49183689999998,2.7237248189999996,0.036178326000000004,1040,-1425,502.5835285,182902.4529,3098,2322726.512,5776415.28,6045643,68589715,16165773,3.020793398,2.2308996530000003
12458,2,-2070,1323,613.0605216,334054.9001,577.9748266,3.732086453,-0.94249231,3393,617,1990,1074.6103,59069.02319,243.04119649999998,3.577988677,1.4808018230000002,1373,-2405,620.8565152000001,348550.7969,3761,6251749.232000001,9390945.197999999,24053965,73906387,24669620,2.809290549,2.540589094
12459,2,-1000,1626,384.8412213,128279.0056,358.16058639999994,11.69898462,2.655364084,2626,509,2058,1041.0203900000001,74357.87671,272.68640730000004,4.253051749,1.422326864,1549,-1910,567.4839067,241585.9802,2850,2576950.655,8350152.507999999,9478577,69358301,20610431,3.127622518,2.685766739
12460,2,-3858,1585,1030.614812,1015436.6109999999,1007.688747,2.9123478030000003,-1.5223413469999998,5443,-117,2588,1202.007234,249523.3337,499.5231063,0.652325075,0.202726443,2705,-1128,471.28260830000005,130118.3025,2484,31220594.61,16697888.28,67978681,92468569,14214867,2.634262774,2.304987258
12461,2,-2303,848,479.82977120000004,187600.8123,433.1290942,8.346437192,-1.659440616,3151,382,1931,1018.472178,73483.19507,271.0778395,2.711021107,0.6741599640000001,1549,-1405,500.80162300000006,167452.7712,3187,5269786.676,7406911.477000001,14735143,66386277,16051345,3.104697341,2.421158373
12462,2,-606,545,251.2302542,20687.07788,143.83003119999998,11.27657213,2.2172389,1151,833,1068,979.9975606,2688.328125,51.84908991,1.3641989680000002,-1.196277375,235,-29,287.3114599,9951.308594,514,277531.0036,4120611.6410000003,4039465,61465294,5283064,3.047626461,2.599612409
12463,2,-2080,686,468.37750199999994,200970.6267,448.2974757,7.0970917689999995,-2.322761442,2766,225,1990,1039.913841,55283.45288,235.12433489999998,4.5664022310000005,0.490675856,1765,-653,347.68064100000004,62340.51342999999,1653,8885907.228,6246376.937999999,14040159,69210931,7736437,2.526654042,2.78032093
12464,2,-535,313,220.5987945,29744.6853,172.4664759,0.060746119,0.577568967,848,735,1480,997.4566093000001,18713.93652,136.7988908,1.6589858030000002,0.770547228,745,-504,330.0342785,55359.30859,1187,547776.2948,3381046.982,3114485,63674860,6971048,2.4218696619999998,2.226900642
12465,2,-3121,939,602.7811066,322717.6211,568.082407,10.87873445,-2.742516611,4060,225,2147,1058.403648,111072.4648,333.27535889999996,2.501528476,0.774794531,1922,-495,373.680721,84968.99609,1633,8457309.561,5234484.824,23254084,71693970,8936786,2.670412888,2.941820383
12466,2,-757,494,260.137764,44577.155269999996,211.13302740000003,1.545057465,0.236015156,1251,774,1784,1056.3203529999998,26789.99609,163.6764983,6.74623246,2.201304742,1010,-920,403.2003224,102713.8193,2028,1358804.9340000001,6020877.152000001,4330986,71412012,10404512,2.610278218,2.64148379
12467,2,-434,181,189.9680483,15022.05835,122.56450690000001,-0.073849001,-0.018590063,615,803,1333,1014.7041830000001,9556.140381000001,97.75551329999999,1.409721618,0.284966286,530,-227,306.3723225,21553.42871,751,327551.438,4709513.235,2309623,65895973,6007296,2.251820693,2.703887967
12468,2,-1898,1303,482.3344761,232323.1091,481.9990759,3.54291764,-0.698768614,3201,137,2098,1079.44006,126893.5303,356.2211817,0.904981457,-0.11484702199999999,1961,-1673,629.0010432999999,349578.4219,3415,5729090.698,9621866.693,14889379,74572214,25321108,2.84953412,2.458405714
12469,2,-4939,5151,1357.2518710000002,1808866.301,1344.941003,6.413324032999999,0.8080794809999999,10090,-4098,4117,1814.98292,2038852.835,1427.884041,1.7123331169999998,-1.03337311,8215,-1415,525.0618267,255334.658,2355,31672533.79,72813565.59,117896489,210826432,17644155,2.963541655,2.9013664539999997
12470,2,-646,959,283.924038,78904.84546,280.9000631,2.340192496,0.825368386,1605,519,1558,1020.2402369999999,28319.632569999998,168.28438,3.581706386,0.134867003,1039,-415,402.9719477,81579.44507,1949,1617927.076,4748246.166,5159223,66616969,10392729,2.643440398,2.823447953
12471,2,-5000,5161,1436.484418,2063276.781,1436.411077,6.861080697999999,1.07692636,10161,-3411,4588,1692.3658,1862288.679,1364.656982,3.316106972,-0.703619617,7999,-2366,536.9166311,230829.3711,3465,10934674.36,47522459.83,132063199,183302528,18449886,3.057265278,3.144264483
12472,2,-636,535,246.7354986,20865.90527,144.4503557,9.982567986,1.339199979,1171,578,1382,983.980405,12772.280270000001,113.0145136,5.291413148999999,-0.868940501,804,-49,329.91689289999994,16048.765630000002,1009,289186.1299,4611301.1110000005,3896218,61965916,6966090,3.0896952910000004,2.568113907
12473,2,-161,818,350.52144189999996,50201.33984,224.05655499999997,-0.396357911,0.290131529,979,245,1529,1018.597435,52515.49976,229.1626055,0.9904213609999999,-0.231054192,1284,-574,251.9843435,56516.02905,1158,2476236.855,6816274.988,7863378,66402607,4063751,2.1560136780000003,1.892440811
12474,2,-3101,5121,1485.86685,2181073.156,1476.845678,3.7316739739999996,1.640933161,8222,-803,4009,1399.887334,781272.5291,883.8962207000001,1.507575608,0.161632993,4812,-2168,826.4524997999999,638430.1736,4474,24018958.87,26782345.53,141299219,125419811,43713519,3.130382346,3.00351116
12475,2,-80,232,92.29622825,2565.506836,50.65083253,1.941494219,-0.5169200860000001,312,892,1058,998.2920727,1019.6396480000001,31.93179682,0.9035356440000001,-0.501699241,166,217,303.371369,1583.625,218,120734.8832,4204739.683,545190,63781572,5890188,2.284661653,2.690920345
12476,2,-3161,4909,1240.084901,1494858.0,1222.643857,5.484948207,1.3881924159999999,8070,-676,2147,1176.876786,398058.8115,630.9190214,0.202102426,-0.674777599,2823,-524,390.32178230000005,106421.2461,1731,24096108.88,19123741.74,98419876,88642494,9750470,3.155336987,2.596389435
12477,2,-1404,3040,650.4784297,367249.0469,606.0107647000001,6.007441977999999,1.6159733980000002,4444,-470,1656,1130.379389,265470.0469,515.2378547000001,-0.19411129800000002,-0.847838958,2126,-554,329.3841792,70773.01465,1217,8105779.961,14929391.69,27079820,81776484,6943612,3.0188512760000004,2.4843810459999998
12478,2,-1404,5161,1542.895659,2213488.7709999997,1487.779813,3.285067401,1.904089175,6565,-3137,4794,1712.487181,1756878.746,1325.473027,0.962295751,-0.492768472,7931,-1980,700.2434509999999,428207.5388,4049,29429795.94,55727087.8,152353729,187687190,31381817,2.95096264,2.510336181
12479,2,-131,828,300.8366978,32992.68359,181.6388824,1.169224829,0.9745355920000001,959,450,1352,1003.841909,28186.30249,167.8877675,1.4450318880000002,-0.82149449,902,-287,220.65205219999999,18209.8064,762,872192.5363,4647059.067,5792174,64492709,3115989,2.177472573,1.828771575
12480,2,-3121,4898,1072.245723,1065129.892,1032.051303,12.17401562,2.4644444880000003,8019,19,1843,1016.7364230000001,93246.97437000001,305.3636756,2.769364669,-0.344466096,1824,-920,343.14200780000004,74664.24609,2217,28898828.65,6239085.067000001,73581497,66160189,7535772,3.2554293739999998,2.630551293
12481,2,-1474,5161,1433.0073869999999,1929749.131,1389.154106,5.109820955,2.335722403,6635,-1941,3176,1328.873636,629982.1619,793.7141562999999,2.804094362,-0.5812424979999999,5117,-841,366.39587539999997,98807.875,2177,40152673.9,25256592.01,131424651,113017929,8591740,2.8770623960000004,2.6990349989999998
12482,2,-1474,4979,810.122917,621859.9001,788.5809408,18.98891062,3.433531646,6453,-980,2058,1138.485034,337309.4119,580.7834466,1.3639605190000001,-1.241179538,3038,-574,334.2193095,77263.3064,1267,7449556.098999999,14769321.99,42003145,82953483,7148963,3.224173033,2.254612936
12483,2,-666,2555,418.0793697,170656.2712,413.1056417,19.2934828,3.5345256519999997,3221,274,2401,1046.73558,96217.7959,310.1899352,6.270151287999999,0.808958187,2127,-128,286.3409517,19280.02515,702,3988169.765,6904720.2639999995,11186583,70121944,5247433,2.8962091119999998,2.9755990110000003
12484,2,-4060,5131,912.1388582999999,789180.6345,888.3583931,20.30149769,1.025767441,9191,-941,2598,1102.1747890000001,222679.8884,471.8896994,4.559766068,-0.618912182,3539,-514,273.8395972,33664.8584,1454,3944683.75,7631169.062999999,53247827,77746513,4799240,3.18783501,3.103669548
